<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.02.19	1.07906	1.08115	1.07822	1.08022	58335	110617	1
2020.02.20	1.08022	1.08211	1.07778	1.07838	71629	149036	1
2020.02.21	1.07843	1.08635	1.07843	1.08456	74846	205731	1
2020.02.24	1.08145	1.08720	1.08050	1.08519	102681	184054	1
2020.02.25	1.08519	1.08902	1.08300	1.08806	108158	193681	1
2020.02.26	1.08806	1.09086	1.08549	1.08813	113202	196974	1
2020.02.27	1.08812	1.10064	1.08769	1.09998	130629	226237	1
2020.02.28	1.09998	1.10530	1.09509	1.10251	164172	265809	1
2020.03.02	1.10423	1.11845	1.10362	1.11331	177700	260259	1
2020.03.03	1.11327	1.12134	1.10953	1.11716	168119	227736	1
2020.03.04	1.11715	1.11875	1.10955	1.11328	121357	170021	1
2020.03.05	1.11328	1.12447	1.11195	1.12361	115535	199194	1
2020.03.06	1.12361	1.13546	1.12112	1.12804	194318	255916	1
2020.03.09	1.13473	1.14954	1.13350	1.14390	299718	323844	1
2020.03.10	1.14285	1.14578	1.12749	1.12794	263660	290139	1
2020.03.11	1.12802	1.13667	1.12573	1.12682	194333	219615	1
2020.03.12	1.12682	1.13336	1.10550	1.11848	290288	278647	1
2020.03.13	1.11848	1.12213	1.10550	1.10992	294596	258687	1
2020.03.16	1.10705	1.12366	1.10705	1.11820	383440	323922	1
2020.03.17	1.11820	1.11891	1.09550	1.09971	304962	303479	1
2020.03.18	1.09971	1.10451	1.08016	1.09120	337861	338352	1
2020.03.19	1.09120	1.09818	1.06550	1.06911	373485	336213	1
2020.03.20	1.06913	1.08309	1.06375	1.06929	412133	515082	1
2020.03.23	1.07011	1.08279	1.06357	1.07239	362722	494559	1
2020.03.24	1.07233	1.08879	1.07204	1.07861	289868	360620	1
2020.03.25	1.07861	1.08938	1.07599	1.08812	263949	316896	1
2020.03.26	1.08812	1.10587	1.08698	1.10302	236320	301353	1
2020.03.27	1.10298	1.11473	1.09533	1.11379	231741	270461	1
2020.03.30	1.11172	1.11440	1.10100	1.10427	174008	210356	1
2020.03.31	1.10427	1.10545	1.09265	1.10299	213724	332778	1
2020.04.01	1.10286	1.10390	1.09026	1.09616	164930	284841	1
2020.04.02	1.09619	1.09684	1.08206	1.08561	170059	311970	1
2020.04.03	1.08557	1.08645	1.07727	1.07955	150823	286880	1
2020.04.06	1.08082	1.08354	1.07683	1.07920	146582	294488	1
2020.04.07	1.07920	1.09263	1.07835	1.08904	143448	297479	1
2020.04.08	1.08903	1.09019	1.08299	1.08564	125368	249402	1
2020.04.09	1.08559	1.09516	1.08409	1.09285	135284	275298	1
2020.04.10	1.09286	1.09524	1.09192	1.09326	89067	165136	1
2020.04.13	1.09482	1.09678	1.08926	1.09120	91982	174495	1
2020.04.14	1.09109	1.09871	1.09029	1.09798	115921	239979	1
2020.04.15	1.09794	1.09907	1.08564	1.09066	116594	254781	1
2020.04.16	1.09076	1.09111	1.08166	1.08386	135008	283589	1
2020.04.17	1.08386	1.08926	1.08119	1.08711	131213	276858	1
2020.04.20	1.08748	1.08967	1.08411	1.08607	102044	214300	1
2020.04.21	1.08611	1.08802	1.08165	1.08564	118822	283913	1
2020.04.22	1.08563	1.08852	1.08032	1.08229	94524	227811	1
2020.04.23	1.08226	1.08466	1.07560	1.07760	130779	291994	1
2020.04.24	1.07760	1.08294	1.07271	1.08196	111418	246633	1
2020.04.27	1.08211	1.08602	1.08112	1.08286	98683	211725	1
2020.04.28	1.08282	1.08884	1.08097	1.08186	97223	222350	1
2020.04.29	1.08186	1.08856	1.08183	1.08724	97393	223095	1
2020.04.30	1.08741	1.09726	1.08330	1.09539	131093	298114	1
2020.05.01	1.09539	1.10187	1.09344	1.09777	91101	204024	1
2020.05.04	1.09676	1.09736	1.08956	1.09058	97813	226160	1
2020.05.05	1.09063	1.09258	1.08258	1.08377	102878	238538	1
2020.05.06	1.08377	1.08456	1.07819	1.07930	97840	248463	1
2020.05.07	1.07934	1.08339	1.07665	1.08331	106918	239752	1
2020.05.08	1.08340	1.08756	1.08151	1.08371	83190	175054	1
2020.05.11	1.08265	1.08504	1.08005	1.08061	91500	223095	1
2020.05.12	1.08059	1.08851	1.07843	1.08472	95947	216333	1
2020.05.13	1.08475	1.08965	1.08116	1.08176	103624	237628	1
2020.05.14	1.08176	1.08239	1.07748	1.08040	96314	218993	1
2020.05.15	1.08042	1.08509	1.07888	1.08183	92449	213584	1
2020.05.18	1.08088	1.09270	1.07999	1.09154	88773	209866	1
2020.05.19	1.09155	1.09759	1.09021	1.09221	95372	261659	1
2020.05.20	1.09219	1.09989	1.09186	1.09771	86246	223703	1
2020.05.21	1.09769	1.10083	1.09371	1.09484	86969	183429	1
2020.05.22	1.09472	1.09535	1.08852	1.08980	77538	170639	1
2020.05.25	1.08956	1.09144	1.08706	1.08950	52864	101351	1
2020.05.26	1.08950	1.09957	1.08919	1.09816	92471	209493	1
2020.05.27	1.09812	1.10307	1.09340	1.10026	137900	337689	1
2020.05.28	1.10024	1.10934	1.09916	1.10767	118360	238759	1
2020.05.29	1.10767	1.11451	1.10698	1.11036	141126	393740	1
2020.06.01	1.11129	1.11540	1.11004	1.11353	113215	252970	1
2020.06.02	1.11353	1.11959	1.11151	1.11693	127889	281804	1
2020.06.03	1.11690	1.12577	1.11667	1.12328	136157	257846	1
2020.06.04	1.12325	1.13623	1.11947	1.13370	149526	287822	1
2020.06.05	1.13367	1.13836	1.12784	1.12911	146685	284831	1
2020.06.08	1.12934	1.13198	1.12682	1.12937	112231	210997	1
2020.06.09	1.12936	1.13638	1.12409	1.13395	124907	249639	1
2020.06.10	1.13395	1.14224	1.13219	1.13729	144196	266966	1
2020.06.11	1.13729	1.14036	1.12885	1.12989	178719	319767	1
2020.06.12	1.12989	1.13405	1.12125	1.12550	174747	330458	1
2020.06.15	1.12329	1.13324	1.12262	1.13228	172303	303214	1
2020.06.16	1.13228	1.13532	1.12278	1.12631	154382	254279	1
2020.06.17	1.12629	1.12939	1.12068	1.12432	144127	260901	1
2020.06.18	1.12428	1.12613	1.11854	1.12055	135041	250567	1
2020.06.19	1.12054	1.12542	1.11680	1.11759	123269	251792	1
2020.06.22	1.11835	1.12698	1.11684	1.12597	102230	192599	1
2020.06.23	1.12597	1.13486	1.12330	1.13074	139779	258202	1
2020.06.24	1.13073	1.13257	1.12482	1.12503	129950	251633	1
2020.06.25	1.12503	1.12597	1.11903	1.12170	132900	256867	1
2020.06.26	1.12181	1.12393	1.11951	1.12170	94711	188698	1
2020.06.29	1.12149	1.12879	1.12149	1.12410	98970	191856	1
2020.06.30	1.12412	1.12619	1.11910	1.12336	108226	210795	1
2020.07.01	1.12340	1.12751	1.11848	1.12507	102405	199976	1
2020.07.02	1.12507	1.13026	1.12233	1.12388	97371	195435	1
2020.07.03	1.12391	1.12518	1.12192	1.12464	89509	156014	1
