<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.05.08	1.01171	1.01400	1.00807	1.01101	287661	28766099712339	29
2017.05.09	1.01101	1.01250	1.00366	1.00741	310989	31098899689011	29
2017.05.10	1.00741	1.01257	1.00487	1.00533	303536	30353599696464	29
2017.05.11	1.00533	1.01309	1.00136	1.01031	288672	28867199711328	29
2017.05.12	1.01033	1.01544	1.00892	1.01251	258089	25808899741911	29
2017.05.15	1.01211	1.01469	1.01007	1.01012	271641	27164099728359	29
2017.05.16	1.01012	1.01274	1.00810	1.01006	256094	25609399743906	29
2017.05.17	1.01006	1.01252	1.00654	1.01042	315851	31585099684149	29
2017.05.18	1.01042	1.01631	1.00820	1.00883	357466	35746599642534	27
2017.05.19	1.00883	1.01334	1.00687	1.00728	279074	27907399720926	27
2017.05.22	1.00672	1.01035	1.00421	1.00926	240563	24056299759437	27
2017.05.23	1.00923	1.01219	1.00734	1.01042	290214	29021399709786	27
2017.05.24	1.01040	1.01117	1.00257	1.00553	300770	30076999699230	27
2017.05.25	1.00553	1.00683	1.00167	1.00492	296705	29670499703295	27
2017.05.26	1.00495	1.00571	1.00013	1.00072	281038	28103799718962	27
2017.05.29	0.99928	1.00248	0.99857	1.00027	144326	14345199856548	27
2017.05.30	1.00027	1.00639	0.99918	1.00446	222191	22219099777809	27
2017.05.31	1.00449	1.00588	1.00124	1.00285	283076	28307599716924	27
2017.06.01	1.00281	1.00470	0.99464	0.99623	283161	28316099716839	27
2017.06.02	0.99618	1.00561	0.99608	1.00322	264601	26460099735399	27
2017.06.05	1.00114	1.01013	1.00113	1.00840	247237	24723699752763	27
2017.06.06	1.00840	1.01278	1.00392	1.00946	280114	28011399719886	25
2017.06.07	1.00948	1.02099	1.00874	1.01918	283439	28343899716561	25
2017.06.08	1.01918	1.02030	1.01638	1.01864	268443	26844299731557	25
2017.06.09	1.01864	1.01946	1.01063	1.01353	276141	27614099723859	25
2017.06.12	1.01241	1.01455	1.00379	1.00453	231837	23183699768163	25
2017.06.13	1.00453	1.00556	0.99599	0.99797	259519	25951899740481	25
2017.06.14	0.99798	1.00882	0.99587	1.00451	317462	31746199682538	25
2017.06.15	1.00451	1.00951	1.00355	1.00524	299680	29967999700320	25
2017.06.16	1.00523	1.01055	1.00506	1.00613	253901	25390099746099	25
2017.06.19	1.00564	1.00882	1.00248	1.00391	233508	23350799766492	25
2017.06.20	1.00392	1.00989	1.00252	1.00544	258374	25837399741626	25
2017.06.21	1.00544	1.00754	1.00287	1.00633	274905	27490499725095	25
2017.06.22	1.00634	1.00935	0.99633	0.99754	264082	26408199735918	25
2017.06.23	0.99754	1.00657	0.99708	1.00406	227805	22780499772195	25
2017.06.26	1.00299	1.00562	1.00139	1.00413	230433	23043299769567	25
2017.06.27	1.00413	1.00846	0.99823	1.00047	272553	27255299727447	25
2017.06.28	1.00045	1.00093	0.99196	0.99553	307227	30722699692773	25
2017.06.29	0.99553	1.00060	0.99461	0.99849	289335	28933299710667	25
2017.06.30	0.99849	1.00080	0.99525	0.99617	287533	28753299712467	25
2017.07.03	0.99608	0.99829	0.99266	0.99598	230791	23079099769209	25
2017.07.04	0.99598	0.99795	0.98194	0.98302	239787	23978699760213	25
2017.07.05	0.98302	0.98737	0.98244	0.98489	265444	26544399734556	25
2017.07.06	0.98487	0.98646	0.97965	0.98418	249868	24986799750132	25
2017.07.07	0.98418	0.98689	0.97698	0.97878	259785	25978499740215	25
2017.07.10	0.97835	0.98183	0.97732	0.98030	219586	21958599780414	25
2017.07.11	0.98036	0.98746	0.97965	0.98593	239055	23905499760945	25
2017.07.12	0.98592	0.99225	0.97347	0.97849	279354	27935399720646	25
2017.07.13	0.97854	0.98662	0.97823	0.98326	254429	25442899745571	25
2017.07.14	0.98324	0.99551	0.98284	0.98983	251478	25147799748522	25
2017.07.17	0.98989	0.99187	0.98794	0.98970	263294	26329399736706	25
2017.07.18	0.98970	1.00369	0.98718	0.99940	338212	33821199661788	25
2017.07.19	0.99937	1.00346	0.99839	1.00188	268712	26871199731288	25
2017.07.20	1.00188	1.00566	0.99698	1.00153	301714	30171399698286	25
2017.07.21	1.00153	1.00195	0.99121	0.99185	278051	27805099721949	25
2017.07.24	0.99033	0.99810	0.99027	0.99093	260548	26054799739452	25
2017.07.25	0.99093	0.99628	0.98869	0.99252	269154	26915399730846	25
2017.07.26	0.99251	0.99649	0.98599	0.99568	326036	32603599673964	25
2017.07.27	0.99568	1.00206	0.99519	0.99948	334364	33436399665636	25
2017.07.28	0.99948	1.00226	0.99226	0.99283	317141	31714099682859	25
2017.07.31	0.99192	0.99940	0.99192	0.99833	281327	28132699718673	25
2017.08.01	0.99833	1.00488	0.99338	0.99878	301150	30114999698850	25
