<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.13	74.194	74.496	74.156	74.360	94728	138992	1
2019.09.16	73.746	74.281	73.742	74.215	99180	154562	1
2019.09.17	74.171	74.296	73.895	74.227	96076	144100	1
2019.09.18	74.216	74.263	73.848	74.029	89084	133968	1
2019.09.19	74.028	74.073	73.126	73.347	102460	153512	1
2019.09.20	73.347	73.457	72.697	72.743	86951	140164	1
2019.09.23	72.952	73.040	72.621	72.836	78741	138366	1
2019.09.24	72.831	73.304	72.716	72.804	105707	178094	1
2019.09.25	72.804	73.082	72.479	72.749	111886	194023	1
2019.09.26	72.740	72.991	72.623	72.753	99839	180857	1
2019.09.27	72.755	73.319	72.622	72.968	103369	173690	1
2019.09.30	72.976	73.101	72.701	72.943	85132	151350	1
2019.10.01	72.943	73.374	72.044	72.217	115097	199200	1
2019.10.02	72.212	72.483	71.732	71.851	108063	196869	1
2019.10.03	71.852	72.164	71.739	72.062	115150	195273	1
2019.10.04	72.054	72.456	71.992	72.344	94665	162036	1
2019.10.07	72.046	72.418	71.918	72.193	79782	139068	1
2019.10.08	72.193	72.540	71.950	72.033	98972	180908	1
2019.10.09	72.022	72.488	71.920	72.249	78976	144950	1
2019.10.10	72.243	73.077	71.841	72.980	120294	204961	1
2019.10.11	72.978	73.957	72.859	73.579	117568	183361	1
2019.10.14	73.560	73.749	72.993	73.417	76072	121146	1
2019.10.15	73.417	73.686	73.079	73.487	92667	150630	1
2019.10.16	73.486	73.557	73.054	73.479	98378	149409	1
2019.10.17	73.479	74.402	73.398	74.112	103007	154909	1
2019.10.18	74.104	74.353	74.065	74.295	82518	122242	1
2019.10.21	74.233	74.728	74.097	74.582	77706	120865	1
2019.10.22	74.584	74.823	74.300	74.358	72840	127593	1
2019.10.23	74.358	74.513	74.016	74.464	81314	131567	1
2019.10.24	74.464	74.500	73.926	74.033	79971	139434	1
2019.10.25	74.036	74.312	73.965	74.102	62395	101952	1
2019.10.28	74.156	74.581	74.069	74.501	55615	98531	1
2019.10.29	74.473	74.822	74.458	74.741	67730	120310	1
2019.10.30	74.738	75.143	74.528	75.124	89239	154965	1
2019.10.31	75.125	75.294	74.318	74.469	109918	180638	1
2019.11.01	74.456	74.886	74.354	74.759	82788	136287	1
2019.11.04	74.818	75.008	74.708	74.730	65387	107987	1
2019.11.05	74.730	75.407	74.664	75.242	95297	157146	1
2019.11.06	75.242	75.310	74.819	75.007	72226	124181	1
2019.11.07	75.005	75.673	74.566	75.372	101264	175494	1
2019.11.08	75.370	75.558	74.745	74.923	79893	139594	1
2019.11.11	74.870	74.959	74.606	74.700	52976	92998	1
2019.11.12	74.700	74.942	74.522	74.563	76026	136442	1
2019.11.13	74.562	74.706	74.194	74.401	78636	140451	1
2019.11.14	74.401	74.428	73.355	73.560	81194	141424	1
2019.11.15	73.558	74.212	73.524	74.179	61445	106905	1
2019.11.18	74.105	74.320	73.889	73.985	60192	102162	1
2019.11.19	73.987	74.277	73.592	74.102	65643	106893	1
2019.11.20	74.092	74.159	73.628	73.872	81825	138395	1
2019.11.21	73.872	74.050	73.489	73.707	86647	148595	1
2019.11.22	73.709	73.917	73.587	73.691	67641	120836	1
2019.11.25	73.797	73.997	73.728	73.809	55930	95557	1
2019.11.26	73.794	74.106	73.717	74.003	66976	110566	1
2019.11.27	73.996	74.294	73.900	74.221	55666	94347	1
2019.11.28	74.215	74.251	73.911	74.124	44957	69519	1
2019.11.29	74.126	74.275	73.924	74.009	59100	99668	1
2019.12.02	74.123	74.519	74.053	74.294	66571	115486	1
2019.12.03	74.295	74.844	74.184	74.373	82077	152244	1
2019.12.04	74.373	74.643	73.896	74.546	79416	145114	1
2019.12.05	74.530	74.626	74.164	74.310	68054	120713	1
2019.12.06	74.311	74.535	74.167	74.252	62182	108585	1
2019.12.09	74.203	74.289	73.973	74.064	46066	79501	1
2019.12.10	74.061	74.275	73.824	74.025	61693	108814	1
2019.12.11	74.025	74.755	73.944	74.640	66847	113020	1
2019.12.12	74.640	75.596	74.538	75.496	88524	153141	1
2019.12.13	75.492	75.973	74.973	75.179	121719	201905	1
2019.12.16	75.218	75.629	75.125	75.416	58892	100554	1
2019.12.17	75.413	75.431	74.942	75.008	63866	107653	1
2019.12.18	75.008	75.207	74.847	75.075	54439	92482	1
2019.12.19	75.075	75.432	75.038	75.295	62155	104899	1
2019.12.20	75.296	75.613	75.219	75.507	51226	87873	1
2019.12.23	75.394	75.795	75.394	75.714	52008	78494	1
2019.12.24	75.716	75.783	75.593	75.667	73588	115283	1
2019.12.25	75.658	75.717	75.569	75.638	2130	2947	7
2019.12.26	75.603	76.185	75.603	76.145	27798	41276	1
2019.12.27	76.145	76.545	76.025	76.427	69162	97666	2
2019.12.30	76.365	76.508	76.088	76.148	63528	95744	1
2019.12.31	76.150	76.435	76.055	76.235	54151	77777	1
