<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.03	0.90726	0.90757	0.90043	0.90254	87857	114335	4
2020.01.06	0.90155	0.90282	0.89839	0.89949	78809	101947	5
2020.01.07	0.89948	0.89978	0.89176	0.89318	88950	118542	4
2020.01.08	0.89313	0.89644	0.89030	0.89505	126787	163179	4
2020.01.09	0.89495	0.89807	0.89463	0.89534	84970	111744	5
2020.01.10	0.89531	0.90244	0.89469	0.90019	83893	110984	4
2020.01.13	0.90020	0.90319	0.89993	0.90128	75001	98089	4
2020.01.14	0.90119	0.90276	0.89929	0.90126	85142	113199	4
2020.01.15	0.90129	0.90188	0.89912	0.89999	79293	102038	4
2020.01.16	0.89988	0.90382	0.89805	0.89948	80976	111038	4
2020.01.17	0.89951	0.90118	0.89774	0.89790	75066	100084	4
2020.01.20	0.89749	0.89962	0.89539	0.89661	54593	75430	4
2020.01.21	0.89650	0.89786	0.89446	0.89451	84900	111942	5
2020.01.22	0.89448	0.89966	0.89310	0.89893	89896	117579	3
2020.01.23	0.89896	0.90487	0.89780	0.89871	100328	136457	4
2020.01.24	0.89867	0.89992	0.89584	0.89697	83085	111135	4
2020.01.27	0.89600	0.89664	0.88983	0.89193	96621	129619	4
2020.01.28	0.89189	0.89201	0.88901	0.88947	82983	111790	4
2020.01.29	0.88949	0.89216	0.88860	0.89133	84399	107675	4
2020.01.30	0.89087	0.89139	0.88595	0.88768	101359	131191	4
2020.01.31	0.88767	0.88800	0.88425	0.88474	105766	136033	2
2020.02.03	0.88487	0.88976	0.88470	0.88893	119304	174088	1
2020.02.04	0.88887	0.89520	0.88832	0.89448	107412	155677	5
2020.02.05	0.89444	0.89950	0.89337	0.89587	111596	162010	5
2020.02.06	0.89592	0.89849	0.89374	0.89388	94513	137507	2
2020.02.07	0.89373	0.89497	0.88669	0.88764	100937	151575	4
2020.02.10	0.88683	0.89148	0.88672	0.89028	100561	148764	9
2020.02.11	0.89028	0.89452	0.88967	0.89187	85462	119198	4
2020.02.12	0.89192	0.89533	0.89170	0.89241	66217	67832	9
2020.02.13	0.89264	0.89307	0.88906	0.89135	88614	106089	4
2020.02.14	0.89127	0.89220	0.88858	0.88921	76087	115378	5
2020.02.17	0.89028	0.89128	0.88816	0.88829	57958	87480	8
2020.02.18	0.88828	0.88869	0.88518	0.88619	85915	122484	5
2020.02.19	0.88618	0.88774	0.88220	0.88220	82248	122513	5
2020.02.20	0.88219	0.88430	0.87619	0.87647	96591	108299	2
