<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.10.17	1.30533	1.30695	1.30040	1.30508	116553	147647	4
2018.10.18	1.30492	1.30658	1.29566	1.29603	136980	184566	3
2018.10.19	1.29603	1.30551	1.29522	1.30170	128682	173629	6
2018.10.22	1.30026	1.30346	1.29097	1.29133	122924	169990	4
2018.10.23	1.29132	1.29816	1.28928	1.29147	135903	175666	4
2018.10.24	1.29126	1.29250	1.28378	1.28508	143213	189302	4
2018.10.25	1.28506	1.29005	1.28040	1.28068	137986	176501	3
2018.10.26	1.28068	1.28333	1.27845	1.27873	159117	210661	4
2018.10.29	1.27856	1.28467	1.27703	1.28157	130652	163476	4
2018.10.30	1.28141	1.28374	1.27546	1.27666	135692	167415	3
2018.10.31	1.27656	1.28928	1.27595	1.28730	131940	164217	4
2018.11.01	1.28729	1.30496	1.28677	1.30292	149292	190082	3
2018.11.02	1.30253	1.30445	1.29665	1.30053	142455	183271	4
2018.11.05	1.30601	1.31075	1.30305	1.30975	114561	140206	3
2018.11.06	1.30975	1.31446	1.30829	1.31278	121736	149024	3
2018.11.07	1.31244	1.31641	1.30831	1.31488	156968	199063	1
2018.11.08	1.31492	1.31715	1.31180	1.31377	137538	173050	4
2018.11.09	1.31361	1.31493	1.30337	1.30407	135960	171794	3
2018.11.12	1.29891	1.30522	1.29529	1.29880	142512	180890	4
2018.11.13	1.29879	1.31525	1.29691	1.30578	146601	184241	4
2018.11.14	1.30626	1.31266	1.29744	1.30623	171484	225533	1
2018.11.15	1.30739	1.30966	1.28088	1.28545	190582	244504	4
2018.11.16	1.28441	1.29466	1.28109	1.28257	147551	202356	4
2018.11.19	1.28274	1.28680	1.27436	1.27667	127902	183787	3
2018.11.20	1.27662	1.27886	1.27129	1.27229	140644	217231	4
2018.11.21	1.27216	1.27511	1.27012	1.27049	100605	124084	4
2018.11.22	1.27049	1.28333	1.26861	1.27995	97483	118136	2
2018.11.23	1.27892	1.28140	1.27570	1.27570	94100	111823	4
2018.11.26	1.27842	1.28316	1.27699	1.27868	102437	126309	4
2018.11.27	1.27828	1.27982	1.27089	1.27227	123933	150787	4
2018.11.28	1.27265	1.27917	1.27116	1.27416	120327	145726	4
2018.11.29	1.27410	1.27523	1.26774	1.27295	115323	141303	4
2018.11.30	1.27174	1.27688	1.26944	1.27341	116591	142823	4
2018.12.03	1.27121	1.27836	1.26735	1.26905	110363	143498	2
2018.12.04	1.26915	1.27566	1.26463	1.26700	125489	151925	4
2018.12.05	1.26757	1.27621	1.26664	1.27036	101519	123733	4
2018.12.06	1.26999	1.27198	1.26502	1.26865	139083	168101	4
2018.12.07	1.26865	1.26960	1.25939	1.26163	114900	137135	4
2018.12.10	1.25900	1.26103	1.23792	1.24356	138061	187488	3
2018.12.11	1.24341	1.24828	1.23933	1.24004	135016	168391	3
2018.12.12	1.23993	1.25809	1.23955	1.25453	149852	182660	3
2018.12.13	1.25454	1.25918	1.25114	1.25727	116664	149115	4
2018.12.14	1.25696	1.25873	1.24996	1.25606	118195	148028	3
2018.12.17	1.25145	1.25682	1.25019	1.25274	131911	159078	3
2018.12.18	1.25256	1.25870	1.25172	1.25434	120366	152802	1
2018.12.19	1.25434	1.25768	1.25211	1.25400	181743	216849	3
2018.12.20	1.25392	1.25766	1.24856	1.24993	221391	267085	4
2018.12.21	1.24971	1.25826	1.24802	1.25645	229770	282441	2
2018.12.24	1.25601	1.26031	1.25025	1.25127	194801	236787	3
2018.12.25	1.25132	1.25279	1.24517	1.24640	3852	4049	38
2018.12.26	1.24932	1.25929	1.24804	1.25766	122265	155972	8
2018.12.27	1.25740	1.25817	1.24476	1.24870	272185	338636	1
2018.12.28	1.24864	1.25157	1.24119	1.24896	169451	230916	4
2018.12.31	1.24846	1.26333	1.24712	1.25169	141537	184322	3
2019.01.02	1.24873	1.25405	1.24357	1.24765	177257	223207	1
2019.01.03	1.24765	1.25090	1.23015	1.24572	241819	306554	4
2019.01.04	1.24604	1.25719	1.24527	1.25449	235271	321918	3
2019.01.07	1.25479	1.25642	1.25044	1.25138	180295	242365	3
2019.01.08	1.25118	1.25492	1.24655	1.24744	180665	246022	3
2019.01.09	1.24743	1.25240	1.24392	1.24587	224129	297762	1
