<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.11.26	0.72030	0.72496	0.72025	0.72065	62994	82302	4
2018.11.27	0.72070	0.72575	0.71945	0.72115	73794	96236	4
2018.11.28	0.72090	0.72816	0.72090	0.72568	71784	93869	5
2018.11.29	0.72568	0.73132	0.72416	0.72847	75793	97187	5
2018.11.30	0.72847	0.73047	0.72682	0.73024	68324	88009	7
2018.12.03	0.73659	0.73761	0.73338	0.73380	71823	93245	4
2018.12.04	0.73380	0.73589	0.73139	0.73154	85018	110944	5
2018.12.05	0.73157	0.73369	0.72453	0.72480	57733	74004	4
2018.12.06	0.72470	0.72521	0.71490	0.71794	99570	129604	5
2018.12.07	0.71766	0.71870	0.71214	0.71260	79444	102402	4
2018.12.10	0.71205	0.71479	0.71007	0.71185	81553	103724	4
2018.12.11	0.71183	0.71571	0.70994	0.71543	80046	102493	3
2018.12.12	0.71543	0.71830	0.71457	0.71679	79434	104704	4
2018.12.13	0.71678	0.71950	0.71534	0.71804	72736	93722	7
2018.12.14	0.71804	0.71823	0.71240	0.71590	71092	91328	6
2018.12.17	0.71464	0.71648	0.71181	0.71275	69574	89221	6
2018.12.18	0.71295	0.71476	0.71161	0.71227	77130	99295	7
2018.12.19	0.71177	0.71496	0.70457	0.70671	110336	141545	5
2018.12.20	0.70680	0.70880	0.69996	0.70163	146935	187388	4
2018.12.21	0.70163	0.70538	0.69955	0.69974	130476	166792	6
2018.12.24	0.69909	0.70284	0.69295	0.69365	86433	110878	6
2018.12.25	0.69403	0.69612	0.69092	0.69209	2337	2626	31
2018.12.26	0.69262	0.70411	0.69217	0.70315	58167	74802	8
2018.12.27	0.70168	0.70403	0.69170	0.69423	135630	172214	6
2018.12.28	0.69416	0.69552	0.69000	0.69234	105203	128313	2
2018.12.31	0.69149	0.69687	0.68975	0.68977	70165	86559	6
2019.01.02	0.69114	0.69365	0.68806	0.69139	121420	154466	5
2019.01.03	0.69138	0.69452	0.67438	0.69110	158792	204608	5
2019.01.04	0.69109	0.70251	0.68942	0.70189	129810	165980	6
2019.01.07	0.70128	0.70290	0.69812	0.70002	100882	126932	3
2019.01.08	0.70002	0.70175	0.69817	0.70015	103661	131796	4
2019.01.09	0.70013	0.70338	0.69832	0.69845	125726	159171	5
2019.01.10	0.69839	0.70772	0.69575	0.70719	118710	149755	5
2019.01.11	0.70720	0.71068	0.70645	0.70969	107878	139695	4
2019.01.14	0.70957	0.70999	0.70546	0.70563	82951	104205	4
2019.01.15	0.70563	0.71155	0.70500	0.71106	107147	137095	3
2019.01.16	0.71096	0.71291	0.70791	0.70960	83347	105967	4
2019.01.17	0.70965	0.71736	0.70889	0.71495	94592	119894	4
2019.01.18	0.71485	0.71702	0.71253	0.71255	81838	103991	4
2019.01.21	0.71200	0.71457	0.71139	0.71341	67321	83127	5
2019.01.22	0.71362	0.71418	0.70945	0.71012	87428	112327	2
2019.01.23	0.71008	0.71333	0.70904	0.71007	94162	122113	5
2019.01.24	0.71016	0.71257	0.70488	0.70609	111645	142746	1
2019.01.25	0.70603	0.71326	0.70458	0.71303	111875	141474	4
2019.01.28	0.71235	0.71475	0.70955	0.71029	88261	114347	6
2019.01.29	0.71005	0.71233	0.70804	0.71135	106402	139703	7
2019.01.30	0.71135	0.72301	0.71045	0.72031	134589	174076	5
2019.01.31	0.72030	0.72407	0.71930	0.72245	131734	173584	3
2019.02.01	0.72286	0.72358	0.71961	0.72100	118648	156725	7
2019.02.04	0.72095	0.72204	0.71950	0.72080	95520	126837	5
2019.02.05	0.72113	0.72613	0.71781	0.72281	102453	135788	5
2019.02.06	0.72292	0.72440	0.71185	0.71185	116324	151760	6
2019.02.07	0.71190	0.71329	0.70906	0.71091	108987	144758	4
2019.02.08	0.71091	0.71187	0.70763	0.70845	97425	130025	4
2019.02.11	0.70835	0.71573	0.70809	0.70885	94579	125435	5
2019.02.12	0.70885	0.71568	0.70831	0.71370	101594	133490	4
2019.02.13	0.71364	0.71747	0.71314	0.71490	118808	162501	1
2019.02.14	0.71495	0.71897	0.71230	0.71374	130221	178929	1
2019.02.15	0.71364	0.71831	0.71191	0.71752	121799	168458	5
2019.02.18	0.71665	0.71819	0.71519	0.71571	80067	112135	4
2019.02.19	0.71571	0.71781	0.71370	0.71670	123622	170835	5
2019.02.20	0.71675	0.71829	0.71500	0.71675	133317	186002	5
2019.02.21	0.71670	0.72091	0.70825	0.70920	164017	233687	3
2019.02.22	0.70923	0.71416	0.70890	0.71289	136372	189206	4
2019.02.25	0.71323	0.71846	0.71172	0.71695	122771	175075	4
2019.02.26	0.71694	0.71885	0.71398	0.71757	124113	183512	4
2019.02.27	0.71805	0.71962	0.71195	0.71421	138569	200032	1
2019.02.28	0.71453	0.71707	0.70730	0.70763	148647	212237	4
2019.03.01	0.70763	0.71081	0.70638	0.70702	115034	162091	6
2019.03.04	0.70880	0.71021	0.70674	0.70824	123579	175045	4
2019.03.05	0.70825	0.71197	0.70608	0.71093	115111	163270	4
2019.03.06	0.71085	0.71233	0.70475	0.70655	117016	166187	3
2019.03.07	0.70649	0.71076	0.70490	0.70930	121477	177825	4
2019.03.08	0.70928	0.71052	0.70684	0.70978	117671	171686	5
2019.03.11	0.70839	0.71517	0.70809	0.71426	90779	131471	6
2019.03.12	0.71421	0.71496	0.71210	0.71328	109804	158356	5
2019.03.13	0.71328	0.71348	0.70986	0.71180	101977	147029	4
2019.03.14	0.71175	0.71202	0.70727	0.70887	112928	163779	4
