<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.13	1.81641	1.81998	1.80816	1.81130	294783	408021	4
2019.02.14	1.81120	1.81410	1.79896	1.80111	310772	436930	4
2019.02.15	1.80029	1.80826	1.79896	1.80350	302092	427339	3
2019.02.18	1.80759	1.81489	1.80331	1.81152	256486	364569	4
2019.02.19	1.81121	1.82613	1.80859	1.82257	306207	435321	4
2019.02.20	1.82253	1.82612	1.81716	1.82122	316939	437316	4
2019.02.21	1.82122	1.84485	1.80950	1.83826	351706	490236	3
2019.02.22	1.83651	1.84012	1.82236	1.83059	295700	389856	4
2019.02.25	1.83046	1.83151	1.81948	1.82661	281025	378654	4
2019.02.26	1.82661	1.85026	1.82618	1.84354	311838	417554	4
2019.02.27	1.84287	1.86969	1.84079	1.86309	317945	421034	4
2019.02.28	1.86391	1.87234	1.85802	1.86876	331380	427780	4
2019.03.01	1.86870	1.87098	1.85751	1.86438	307026	395374	2
2019.03.04	1.86231	1.87209	1.85732	1.85837	310003	395199	4
2019.03.05	1.85719	1.86382	1.85222	1.85983	308230	390013	3
2019.03.06	1.85975	1.87522	1.85480	1.87250	277242	356418	4
2019.03.07	1.87236	1.87736	1.86057	1.86454	267823	347474	4
2019.03.08	1.86454	1.86921	1.84321	1.84573	276601	359797	4
2019.03.11	1.84286	1.86564	1.83906	1.85963	255324	319336	4
2019.03.12	1.85859	1.87791	1.84066	1.84540	321287	414522	4
2019.03.13	1.84540	1.88510	1.84373	1.87964	280204	366393	4
2019.03.14	1.87927	1.88615	1.87036	1.87405	302838	395076	3
2019.03.15	1.87381	1.87758	1.86182	1.87559	275377	357286	4
2019.03.18	1.87566	1.87805	1.85938	1.86523	226726	296067	4
2019.03.19	1.86492	1.87431	1.86357	1.87131	235238	305219	4
2019.03.20	1.87131	1.87836	1.84954	1.85353	281435	369116	2
2019.03.21	1.85318	1.85403	1.83377	1.84271	313920	409854	4
2019.03.22	1.84173	1.86609	1.84046	1.86470	311026	401284	4
2019.03.25	1.86626	1.86737	1.85167	1.85470	274223	358729	4
2019.03.26	1.85470	1.85968	1.84681	1.85023	266339	360831	4
2019.03.27	1.85015	1.87312	1.84917	1.86152	300901	407713	4
