<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.07.20	1.92871	1.93389	1.92203	1.92832	139491	158771	9
2018.07.23	1.93054	1.93316	1.92587	1.93057	100294	115027	5
2018.07.24	1.92995	1.93410	1.92716	1.93272	111354	127888	9
2018.07.25	1.93034	1.93628	1.92842	1.92916	116327	133191	5
2018.07.26	1.92846	1.93650	1.92687	1.93194	108424	127073	7
2018.07.27	1.93164	1.93615	1.92547	1.92620	94111	110453	6
2018.07.30	1.92623	1.93096	1.92307	1.92362	89451	101802	4
2018.07.31	1.92401	1.93209	1.92169	1.92431	103478	121318	9
2018.08.01	1.92368	1.93360	1.92269	1.93261	103475	117266	6
2018.08.02	1.93242	1.94228	1.92708	1.92897	108795	121587	7
2018.08.03	1.93115	1.93487	1.92512	1.92686	109378	120439	4
2018.08.06	1.92627	1.92867	1.91993	1.92211	80809	90763	11
2018.08.07	1.92217	1.92472	1.91862	1.92031	88101	99639	6
2018.08.08	1.92015	1.92216	1.90683	1.90870	93667	104826	4
2018.08.09	1.91976	1.94356	1.91524	1.93884	104630	117839	4
2018.08.10	1.93863	1.94555	1.92733	1.94054	142610	159039	6
2018.08.13	1.93679	1.94232	1.93512	1.93983	123201	136674	4
2018.08.14	1.93816	1.94509	1.93007	1.93463	113877	125640	7
2018.08.15	1.93372	1.94140	1.93114	1.93296	123031	135719	4
2018.08.16	1.93355	1.93570	1.92528	1.92979	126964	136652	7
2018.08.17	1.92838	1.93195	1.92026	1.92081	111096	120760	7
2018.08.20	1.91976	1.92945	1.91825	1.92527	98397	107950	4
2018.08.21	1.92485	1.93022	1.92169	1.92589	118578	131087	6
2018.08.22	1.92540	1.93006	1.92053	1.92658	112357	121605	7
2018.08.23	1.92510	1.93232	1.92457	1.93051	107277	117448	7
2018.08.24	1.93059	1.93379	1.91859	1.91947	121094	130050	11
2018.08.27	1.91929	1.92772	1.91676	1.92486	93495	106579	7
2018.08.28	1.92400	1.92759	1.91565	1.91790	108393	122618	8
2018.08.29	1.91694	1.94288	1.91483	1.93967	127743	143716	4
2018.08.30	1.93961	1.96057	1.93908	1.95353	126048	141823	4
