<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.02.10	109.686	109.878	109.561	109.772	61248	102861	1
2020.02.11	109.766	109.962	109.725	109.776	46449	75591	1
2020.02.12	109.767	110.133	109.757	110.096	76470	358534	1
2020.02.13	110.095	110.095	109.619	109.816	124491	809096	1
2020.02.14	109.788	109.912	109.698	109.729	90329	389944	1
2020.02.17	109.847	109.960	109.719	109.872	50097	15833703	1
2020.02.18	109.867	109.947	109.657	109.867	65269	116758	1
2020.02.19	109.867	111.591	109.845	111.363	66009	122824	1
2020.02.20	111.357	112.224	111.110	112.059	108195	169836	1
2020.02.21	112.071	112.185	111.472	111.542	101380	195938	1
2020.02.24	111.256	111.681	110.332	110.709	141882	261384	1
2020.02.25	110.698	111.041	109.890	110.191	187700	354514	1
2020.02.26	110.190	110.701	110.130	110.419	201352	377000	1
2020.02.27	110.419	110.457	109.566	109.577	214160	389657	1
2020.02.28	109.575	109.680	107.510	107.994	284495	524189	1
2020.03.02	107.434	108.578	107.369	108.310	248178	432523	1
2020.03.03	108.310	108.536	106.932	107.084	235835	391699	1
2020.03.04	107.084	107.689	106.846	107.519	176078	318874	1
2020.03.05	107.521	107.742	105.968	106.149	156402	279497	1
2020.03.06	106.149	106.342	104.993	105.283	240937	389657	1
2020.03.09	104.211	104.596	101.180	102.358	322373	472178	1
2020.03.10	102.358	105.919	102.004	105.619	336058	501940	1
2020.03.11	105.620	105.640	104.092	104.497	264081	418552	1
2020.03.12	104.504	106.099	103.080	104.631	313940	472944	1
2020.03.13	104.631	108.501	104.502	107.899	368942	529076	1
2020.03.16	107.078	107.567	105.146	105.843	363746	508021	1
2020.03.17	105.896	107.862	105.813	107.691	465307	686452	1
2020.03.18	107.691	108.653	106.751	108.025	421720	638624	1
2020.03.19	108.022	110.953	107.826	110.695	460729	642942	1
2020.03.20	110.697	111.503	109.329	110.659	358502	514346	1
2020.03.23	110.749	111.596	109.667	111.205	346574	515796	1
2020.03.24	111.205	111.713	110.082	111.207	320065	467792	1
2020.03.25	111.207	111.679	110.750	111.197	286857	433861	1
2020.03.26	111.197	111.290	109.206	109.540	295489	444763	1
2020.03.27	109.527	109.673	107.755	107.900	232170	337906	1
2020.03.30	107.690	108.293	107.120	107.700	189463	281229	1
2020.03.31	107.695	108.727	107.459	107.485	215213	331745	1
2020.04.01	107.496	107.939	106.915	107.150	173041	268171	1
2020.04.02	107.152	108.096	107.013	107.857	169543	266282	1
2020.04.03	107.857	108.677	107.799	108.509	144349	234699	1
2020.04.06	108.344	109.381	108.344	109.211	154411	249641	1
2020.04.07	109.211	109.274	108.671	108.741	158478	253299	1
2020.04.08	108.734	109.102	108.503	108.812	126873	205510	1
2020.04.09	108.812	109.061	108.207	108.411	129998	211084	1
2020.04.10	108.454	108.587	108.327	108.338	101972	144457	1
2020.04.13	108.383	108.526	107.500	107.750	95927	146845	1
2020.04.14	107.748	107.764	106.980	107.204	88781	141861	1
2020.04.15	107.203	107.870	106.926	107.425	102297	172908	1
2020.04.16	107.422	108.082	107.163	107.916	113937	188858	1
2020.04.17	107.916	108.083	107.300	107.506	121017	197695	1
2020.04.20	107.472	107.949	107.381	107.606	80313	135056	1
2020.04.21	107.612	107.892	107.281	107.784	101759	165217	1
2020.04.22	107.787	107.938	107.514	107.748	79500	129736	1
2020.04.23	107.743	108.042	107.347	107.556	101299	168149	1
2020.04.24	107.564	107.759	107.368	107.491	85145	140888	1
2020.04.27	107.533	107.622	106.993	107.247	81587	141080	1
2020.04.28	107.248	107.338	106.559	106.858	86114	239711	1
2020.04.29	106.858	106.894	106.357	106.648	80894	139356	1
2020.04.30	106.648	107.499	106.405	107.158	105507	187348	1
2020.05.01	107.159	107.406	106.605	106.871	88009	144344	1
2020.05.04	106.831	107.069	106.634	106.698	71408	123448	1
2020.05.05	106.724	106.894	106.416	106.487	66308	116259	1
2020.05.06	106.465	106.617	105.986	106.088	81751	148829	1
2020.05.07	106.111	106.655	105.991	106.273	81467	144281	1
2020.05.08	106.273	106.747	106.220	106.608	75139	131044	1
2020.05.11	106.516	107.768	106.486	107.644	74616	121911	1
2020.05.12	107.644	107.693	107.121	107.128	69305	113972	1
2020.05.13	107.121	107.276	106.742	107.024	76686	129474	1
2020.05.14	107.025	107.365	106.775	107.248	74181	123676	1
2020.05.15	107.250	107.433	106.855	107.034	67864	117127	1
2020.05.18	107.084	107.505	107.068	107.329	62080	107618	1
2020.05.19	107.329	108.088	107.262	107.696	68662	131905	1
2020.05.20	107.696	107.983	107.336	107.519	54968	94152	1
2020.05.21	107.495	107.848	107.476	107.605	58214	106734	1
2020.05.22	107.602	107.762	107.322	107.597	51157	89954	1
2020.05.25	107.560	107.780	107.541	107.702	35909	59803	1
2020.05.26	107.700	107.922	107.402	107.538	56682	106209	1
2020.05.27	107.534	107.947	107.365	107.719	80014	139561	1
2020.05.28	107.716	107.901	107.570	107.631	66529	121337	1
2020.05.29	107.635	107.894	107.079	107.767	91915	169610	1
2020.06.01	107.678	107.856	107.376	107.584	63954	112648	1
2020.06.02	107.588	108.772	107.512	108.666	73400	156617	1
2020.06.03	108.667	108.982	108.422	108.899	88498	206745	1
2020.06.04	108.896	109.196	108.615	109.139	90204	228040	1
2020.06.05	109.121	109.849	109.044	109.581	95840	246413	1
2020.06.08	109.563	109.693	108.234	108.424	77537	185282	1
2020.06.09	108.434	108.542	107.620	107.749	93356	226546	1
2020.06.10	107.750	107.874	106.989	107.116	95886	235445	1
2020.06.11	107.109	107.234	106.571	106.861	108438	272194	1
2020.06.12	106.857	107.552	106.584	107.379	112271	278599	1
2020.06.15	107.295	107.567	107.000	107.335	90099	227462	1
2020.06.16	107.333	107.639	107.211	107.316	99727	238264	1
2020.06.17	107.314	107.441	106.952	107.003	68933	174178	1
2020.06.18	107.002	107.128	106.668	106.976	82119	202262	1
2020.06.19	106.974	107.056	106.766	106.856	62255	158887	1
2020.06.22	106.769	107.011	106.742	106.904	59694	149550	1
2020.06.23	106.906	107.221	106.072	106.516	90014	228203	1
2020.06.24	106.515	107.071	106.383	107.040	79961	201699	1
2020.06.25	107.040	107.451	106.935	107.191	68583	175953	1
2020.06.26	107.190	107.359	106.799	107.206	65151	151119	1
2020.06.29	107.069	107.884	107.040	107.573	61386	151528	1
2020.06.30	107.570	107.982	107.521	107.923	71876	172669	1
2020.07.01	107.924	108.164	107.361	107.464	63242	152726	1
