<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.29	0.89581	0.89739	0.89411	0.89416	402316	0	3
2019.08.30	0.89383	0.89700	0.89108	0.89674	195857	0	3
2019.09.02	0.89550	0.89686	0.89425	0.89478	93475	0	3
2019.09.03	0.89471	0.90223	0.89238	0.90194	301423	0	3
2019.09.04	0.90121	0.90513	0.89857	0.89879	244287	0	3
2019.09.05	0.89861	0.90307	0.89815	0.90155	342590	0	3
2019.09.06	0.90154	0.90461	0.90016	0.90204	231938	0	3
2019.09.09	0.90051	0.90464	0.90051	0.90380	182298	0	3
2019.09.10	0.90344	0.90517	0.90161	0.90223	164779	0	3
2019.09.11	0.90225	0.90646	0.90045	0.90554	150126	0	3
2019.09.12	0.90530	0.90899	0.90476	0.90693	225688	0	3
2019.09.13	0.90699	0.91437	0.90599	0.91408	112591	0	3
2019.09.16	0.90650	0.91264	0.90635	0.90896	73519	0	3
2019.09.17	0.90881	0.91034	0.90525	0.90927	117801	0	3
2019.09.18	0.90916	0.91031	0.90586	0.90766	166961	0	3
2019.09.19	0.90721	0.90801	0.90023	0.90101	168704	0	3
2019.09.20	0.90036	0.90324	0.89651	0.89697	131064	0	3
2019.09.23	0.89776	0.90075	0.89680	0.89798	97524	0	3
2019.09.24	0.89828	0.90195	0.89724	0.90049	102071	0	3
2019.09.25	0.90051	0.90175	0.89497	0.89563	119157	0	3
2019.09.26	0.89551	0.89777	0.89447	0.89508	144806	0	3
2019.09.27	0.89526	0.89759	0.89423	0.89557	158230	0	3
2019.09.30	0.89482	0.89615	0.89222	0.89366	108461	0	3
2019.10.01	0.89356	0.89674	0.88555	0.88640	147237	0	3
2019.10.02	0.88611	0.89377	0.88352	0.89373	116910	0	3
2019.10.03	0.89356	0.90004	0.89282	0.89888	162505	0	3
2019.10.04	0.89882	0.90265	0.89806	0.90048	117602	0	3
2019.10.07	0.89997	0.90091	0.89543	0.89598	97034	0	3
2019.10.08	0.89581	0.89861	0.89509	0.89643	122148	0	3
2019.10.09	0.89651	0.89856	0.89562	0.89649	94369	0	3
2019.10.10	0.89631	0.90063	0.89546	0.89854	136376	0	3
2019.10.11	0.89826	0.90373	0.89596	0.89693	128932	0	3
2019.10.14	0.89603	0.89778	0.89203	0.89673	89904	0	3
2019.10.15	0.89661	0.89762	0.89123	0.89153	136151	0	3
2019.10.16	0.89121	0.89281	0.88807	0.89208	124488	0	3
2019.10.17	0.89206	0.90008	0.89115	0.89653	141734	0	3
2019.10.18	0.89636	0.90011	0.89599	0.89973	79685	0	3
2019.10.21	0.89892	0.90212	0.89797	0.89888	90512	0	3
2019.10.22	0.89876	0.90027	0.89723	0.89768	101375	0	3
2019.10.23	0.89751	0.89854	0.89521	0.89585	81522	0	3
2019.10.24	0.89576	0.89643	0.89098	0.89105	84068	0	3
2019.10.25	0.89103	0.89294	0.89029	0.89078	54743	0	3
2019.10.28	0.89047	0.89359	0.89032	0.89277	57235	0	3
2019.10.29	0.89261	0.89929	0.89226	0.89835	73678	0	3
2019.10.30	0.89823	0.90836	0.89670	0.90821	118491	0	3
