<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.10.10	0.71013	0.71301	0.70432	0.70492	67039	123304	2
2018.10.11	0.70458	0.71287	0.70453	0.71232	97173	171435	2
2018.10.12	0.71232	0.71393	0.71017	0.71096	71000	135338	2
2018.10.15	0.71103	0.71486	0.70985	0.71296	65590	125675	2
2018.10.16	0.71289	0.71507	0.71118	0.71409	58638	108612	2
2018.10.17	0.71405	0.71594	0.71060	0.71086	57486	104040	2
2018.10.18	0.71081	0.71505	0.70970	0.70983	68106	122019	1
2018.10.19	0.70982	0.71497	0.70888	0.71139	69335	124350	1
2018.10.22	0.71141	0.71252	0.70759	0.70802	61314	114222	2
2018.10.23	0.70798	0.70907	0.70552	0.70843	69446	123784	2
2018.10.24	0.70842	0.71060	0.70587	0.70588	74617	133662	2
2018.10.25	0.70585	0.70992	0.70559	0.70778	73594	134158	2
2018.10.26	0.70776	0.71037	0.70206	0.70892	81539	143280	1
2018.10.29	0.70955	0.71084	0.70503	0.70519	67665	124768	4
2018.10.30	0.70511	0.71218	0.70510	0.71041	65121	117516	2
2018.10.31	0.71042	0.71064	0.70674	0.70722	59766	103904	1
2018.11.01	0.70722	0.72119	0.70711	0.72053	62889	110695	3
2018.11.02	0.72048	0.72581	0.71821	0.71967	70694	125625	1
2018.11.05	0.71912	0.72176	0.71821	0.72094	54175	99295	2
2018.11.06	0.72094	0.72461	0.72048	0.72441	57484	105479	2
2018.11.07	0.72442	0.72997	0.72125	0.72740	73360	126396	1
2018.11.08	0.72740	0.73022	0.72467	0.72563	67068	129794	1
2018.11.09	0.72563	0.72703	0.72186	0.72235	68304	130861	2
2018.11.12	0.72192	0.72371	0.71718	0.71718	57887	109097	1
2018.11.13	0.71711	0.72237	0.71638	0.72169	70183	140185	1
2018.11.14	0.72172	0.72532	0.71876	0.72284	76128	147277	2
2018.11.15	0.72279	0.72978	0.72279	0.72756	78606	149594	1
2018.11.16	0.72755	0.73370	0.72498	0.73283	60411	111051	1
2018.11.19	0.73083	0.73252	0.72769	0.72927	51111	91865	1
2018.11.20	0.72924	0.73001	0.72113	0.72128	64184	114047	2
2018.11.21	0.72128	0.72767	0.72021	0.72619	57468	106001	2
2018.11.22	0.72615	0.72676	0.72339	0.72534	43124	81412	2
2018.11.23	0.72532	0.72556	0.72184	0.72273	47948	89269	2
2018.11.26	0.72277	0.72758	0.72121	0.72199	49111	91984	3
2018.11.27	0.72201	0.72687	0.71989	0.72229	59654	107755	3
2018.11.28	0.72227	0.73275	0.72208	0.73044	56918	110583	1
2018.11.29	0.73044	0.73440	0.72948	0.73186	60995	114329	1
2018.11.30	0.73184	0.73256	0.72842	0.73119	55350	105617	1
2018.12.03	0.73774	0.73928	0.73460	0.73573	54838	96054	1
2018.12.04	0.73571	0.73931	0.73257	0.73369	67632	132470	2
2018.12.05	0.73365	0.73554	0.72597	0.72668	49213	94036	2
2018.12.06	0.72666	0.72732	0.71912	0.72335	78570	155850	2
2018.12.07	0.72335	0.72416	0.71967	0.71967	66846	136027	2
2018.12.10	0.71862	0.72265	0.71777	0.71892	66767	129794	3
2018.12.11	0.71889	0.72246	0.71833	0.72037	63842	123794	2
2018.12.12	0.72030	0.72376	0.71949	0.72177	64992	128610	3
2018.12.13	0.72177	0.72462	0.72118	0.72255	58973	116364	2
2018.12.14	0.72244	0.72279	0.71509	0.71735	59263	119148	2
2018.12.17	0.71714	0.71867	0.71681	0.71799	57003	113845	3
2018.12.18	0.71806	0.72031	0.71648	0.71799	65333	130470	2
2018.12.19	0.71798	0.72003	0.70870	0.71068	87005	165734	1
2018.12.20	0.71071	0.71484	0.70856	0.71050	111183	207927	3
2018.12.21	0.71032	0.71229	0.70306	0.70319	94188	178630	1
2018.12.24	0.70387	0.70685	0.70337	0.70379	80064	144992	1
2018.12.25	0.70400	0.70626	0.70289	0.70306	3485	3934	4
2018.12.26	0.70349	0.70709	0.70321	0.70619	43291	76887	4
2018.12.27	0.70617	0.70774	0.70163	0.70277	101770	190377	1
2018.12.28	0.70269	0.70687	0.70267	0.70366	80078	147169	2
2018.12.31	0.70410	0.70709	0.70324	0.70409	56365	110459	3
2019.01.02	0.70519	0.70522	0.69812	0.69839	99424	187711	1
2019.01.03	0.69840	0.70189	0.67218	0.70047	117363	225121	2
2019.01.04	0.70048	0.71243	0.69931	0.71167	98411	184094	2
2019.01.07	0.71149	0.71493	0.71090	0.71468	80245	150498	2
2019.01.08	0.71470	0.71493	0.71160	0.71384	85432	157848	1
2019.01.09	0.71383	0.71935	0.71338	0.71695	88056	152127	1
2019.01.10	0.71694	0.71973	0.71456	0.71846	74836	131405	2
2019.01.11	0.71845	0.72348	0.71817	0.72135	76343	134921	2
2019.01.14	0.72111	0.72176	0.71753	0.71944	62751	110136	1
2019.01.15	0.71941	0.72253	0.71796	0.71997	76576	130904	2
2019.01.16	0.71993	0.72118	0.71614	0.71662	56275	100923	2
2019.01.17	0.71660	0.72209	0.71465	0.71923	66597	124620	1
2019.01.18	0.71922	0.72143	0.71596	0.71596	60123	111505	1
2019.01.21	0.71649	0.71815	0.71397	0.71583	55871	97847	1
2019.01.22	0.71572	0.71599	0.71156	0.71207	55458	100009	1
2019.01.23	0.71201	0.71438	0.71173	0.71393	54259	100799	3
2019.01.24	0.71393	0.71664	0.70806	0.70915	71195	128799	1
2019.01.25	0.70915	0.71848	0.70756	0.71767	66549	138764	2
2019.01.28	0.71761	0.72036	0.71602	0.71649	50360	90656	1
2019.01.29	0.71647	0.71757	0.71375	0.71540	59602	110874	1
2019.01.30	0.71539	0.72726	0.71494	0.72472	82125	145610	1
2019.01.31	0.72464	0.72948	0.72418	0.72705	78232	143770	1
2019.02.01	0.72705	0.72838	0.72362	0.72475	69514	125131	3
2019.02.04	0.72462	0.72535	0.72110	0.72242	53716	101539	1
2019.02.05	0.72241	0.72641	0.71932	0.72310	57870	106521	2
2019.02.06	0.72308	0.72451	0.71032	0.71044	71096	130476	1
2019.02.07	0.71042	0.71170	0.70890	0.70999	62309	114848	1
2019.02.08	0.70993	0.71036	0.70600	0.70858	60065	114638	1
2019.02.11	0.70858	0.71075	0.70566	0.70610	60805	117200	3
2019.02.12	0.70610	0.71023	0.70536	0.70949	64760	122709	3
2019.02.13	0.70944	0.71355	0.70858	0.70867	66937	126049	2
2019.02.14	0.70864	0.71312	0.70711	0.71039	79658	146606	1
2019.02.15	0.71041	0.71481	0.70790	0.71375	71117	132769	2
2019.02.18	0.71323	0.71602	0.71241	0.71292	62337	118143	1
2019.02.19	0.71292	0.71734	0.71031	0.71633	67918	132982	2
2019.02.20	0.71633	0.71827	0.71408	0.71633	74204	140755	1
2019.02.21	0.71630	0.72066	0.70697	0.70877	99856	186017	1
2019.02.22	0.70877	0.71499	0.70823	0.71231	83066	152999	1
2019.02.25	0.71346	0.71839	0.71305	0.71662	71490	134410	1
2019.02.26	0.71662	0.71943	0.71417	0.71832	66857	127386	1
2019.02.27	0.71822	0.71985	0.71270	0.71388	81443	155246	1
2019.02.28	0.71348	0.71659	0.70897	0.70923	82430	154288	1
2019.03.01	0.70911	0.71212	0.70691	0.70759	63736	118952	1
2019.03.04	0.71071	0.71074	0.70749	0.70910	72643	135312	1
2019.03.05	0.70910	0.70966	0.70584	0.70829	65086	117306	1
2019.03.06	0.70829	0.70916	0.70210	0.70314	71666	129486	1
2019.03.07	0.70314	0.70512	0.70047	0.70150	61352	104767	1
2019.03.08	0.70148	0.70519	0.70028	0.70423	64217	117552	1
2019.03.11	0.70287	0.70762	0.70262	0.70678	51112	88697	1
2019.03.12	0.70677	0.70914	0.70567	0.70800	57982	104334	1
2019.03.13	0.70802	0.70975	0.70486	0.70933	55129	99563	1
2019.03.14	0.70934	0.70973	0.70408	0.70632	62112	106509	1
