<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.08.27	1.67159	1.68014	1.66960	1.67145	107047	123456	4
2018.08.28	1.67108	1.67237	1.66183	1.66436	118417	136172	7
2018.08.29	1.66388	1.68526	1.65948	1.68113	125810	145147	7
2018.08.30	1.68091	1.69106	1.67957	1.68813	123631	139836	4
2018.08.31	1.68798	1.69861	1.68588	1.68894	142794	167539	4
2018.09.03	1.68823	1.68906	1.67942	1.68448	90171	107333	4
2018.09.04	1.68355	1.69569	1.68293	1.69517	115395	133256	4
2018.09.05	1.69488	1.71065	1.68645	1.70043	131085	149744	4
2018.09.06	1.70041	1.71047	1.69795	1.69863	125170	142471	6
2018.09.07	1.69818	1.71161	1.69498	1.69973	140163	160843	4
2018.09.10	1.70082	1.71750	1.70074	1.71454	104470	120548	4
2018.09.11	1.71446	1.71879	1.69968	1.70239	123988	144519	4
2018.09.12	1.70218	1.70265	1.69199	1.69447	132175	156935	4
2018.09.13	1.69435	1.70604	1.69398	1.70305	117819	136683	4
2018.09.14	1.70278	1.70899	1.70170	1.70262	117127	135987	4
2018.09.17	1.70359	1.71605	1.70359	1.71583	104810	120262	7
2018.09.18	1.71588	1.71750	1.70429	1.70562	136231	159798	4
2018.09.19	1.70513	1.71097	1.69573	1.69742	129990	151747	4
2018.09.20	1.69670	1.71452	1.69651	1.71063	140758	163356	5
2018.09.21	1.71063	1.71376	1.68609	1.68813	134259	154951	4
2018.09.24	1.69073	1.70276	1.68850	1.69968	109006	127594	4
2018.09.25	1.69943	1.70843	1.69631	1.70679	112539	132657	5
2018.09.26	1.70687	1.71549	1.70083	1.71383	128653	152023	5
2018.09.27	1.71349	1.72023	1.70424	1.70477	122029	140552	4
2018.09.28	1.70472	1.70588	1.68128	1.68159	114569	131082	5
2018.10.01	1.67563	1.68027	1.66651	1.67089	117490	135184	4
2018.10.02	1.67080	1.67152	1.65958	1.66408	121248	138372	5
2018.10.03	1.66408	1.67016	1.66159	1.66423	138933	159570	5
2018.10.04	1.66418	1.68423	1.66418	1.68223	140605	163081	4
2018.10.05	1.68220	1.69862	1.68054	1.69686	137572	161264	4
2018.10.08	1.69903	1.70110	1.69290	1.69602	121308	141174	6
2018.10.09	1.69457	1.70372	1.69239	1.70124	139357	158400	4
2018.10.10	1.70064	1.72389	1.69965	1.72323	138949	161831	4
2018.10.11	1.72308	1.72842	1.71777	1.72284	186350	215861	4
2018.10.12	1.72268	1.72603	1.71204	1.71264	147519	172918	1
2018.10.15	1.70318	1.71543	1.70301	1.70829	137941	162305	4
2018.10.16	1.70799	1.71554	1.70199	1.70411	134451	158377	5
2018.10.17	1.70383	1.70890	1.69877	1.70679	138159	158113	4
2018.10.18	1.70680	1.71173	1.70143	1.70314	144977	169185	5
2018.10.19	1.70293	1.71881	1.69634	1.71153	143384	168269	4
2018.10.22	1.71138	1.71338	1.69750	1.69758	132566	157351	7
2018.10.23	1.69728	1.70943	1.69579	1.69852	157280	181022	7
2018.10.24	1.69828	1.69917	1.67193	1.68162	169211	196005	4
2018.10.25	1.68162	1.68789	1.67343	1.67535	157128	182805	7
2018.10.26	1.67504	1.68520	1.67409	1.68050	176254	201426	5
2018.10.29	1.67883	1.68347	1.67735	1.68009	136215	158518	4
2018.10.30	1.67979	1.68094	1.66492	1.66495	145303	167268	4
2018.10.31	1.66453	1.68267	1.66452	1.67930	143459	164033	4
2018.11.01	1.67908	1.70551	1.67869	1.70141	161493	187979	5
2018.11.02	1.70134	1.70394	1.69710	1.69929	155284	182147	8
2018.11.05	1.70463	1.71120	1.69799	1.70924	120199	137890	4
2018.11.06	1.70921	1.72071	1.70770	1.71869	136423	159038	4
2018.11.07	1.71869	1.72553	1.71546	1.72050	169826	198423	5
2018.11.08	1.72060	1.72301	1.71340	1.71792	157042	181709	5
2018.11.09	1.71783	1.72244	1.71099	1.71327	159323	188032	4
2018.11.12	1.70519	1.70780	1.69442	1.70184	158115	182618	4
2018.11.13	1.70143	1.72532	1.69999	1.71627	179610	208212	4
2018.11.14	1.71440	1.72837	1.70617	1.71942	197326	236500	4
2018.11.15	1.71964	1.72268	1.67834	1.68245	220412	263917	4
2018.11.16	1.68337	1.69426	1.68083	1.68654	173420	201357	4
2018.11.19	1.68908	1.69663	1.68491	1.69207	136792	157734	4
2018.11.20	1.69307	1.70236	1.68875	1.70125	156237	183241	4
2018.11.21	1.70127	1.70331	1.68980	1.69037	136161	158739	4
2018.11.22	1.69013	1.70929	1.68893	1.69787	124362	149765	4
2018.11.23	1.69768	1.70090	1.68973	1.69346	138565	161892	7
2018.11.26	1.69533	1.69947	1.69084	1.69696	127842	147704	4
2018.11.27	1.69692	1.69927	1.68673	1.69376	165513	191819	5
2018.11.28	1.69368	1.70634	1.69264	1.70213	157187	180153	5
2018.11.29	1.70188	1.70477	1.69279	1.69791	163307	189377	6
2018.11.30	1.69699	1.70318	1.69261	1.69348	158485	183688	6
2018.12.03	1.68953	1.69291	1.67209	1.67897	163809	190748	4
2018.12.04	1.67898	1.69044	1.67419	1.68591	176023	201178	5
2018.12.05	1.68482	1.70679	1.68378	1.70033	144570	169848	4
2018.12.06	1.69983	1.71739	1.69902	1.70982	175540	203797	4
2018.12.07	1.70935	1.71218	1.68932	1.69539	152974	176174	6
2018.12.10	1.69398	1.69703	1.67569	1.68202	163883	188927	4
2018.12.11	1.68203	1.69523	1.67141	1.67161	158632	185274	4
2018.12.12	1.67123	1.69243	1.67003	1.68540	178149	210254	4
2018.12.13	1.68527	1.69536	1.68315	1.68936	144515	167467	5
2018.12.14	1.68883	1.69065	1.67701	1.68397	149226	172733	5
2018.12.17	1.68583	1.69385	1.68181	1.69134	153057	179907	4
2018.12.18	1.69079	1.70631	1.69027	1.70163	157255	183632	4
2018.12.19	1.70026	1.70734	1.69510	1.70004	226197	263374	4
2018.12.20	1.69998	1.71613	1.69896	1.70903	281372	324801	4
2018.12.21	1.70902	1.72108	1.70622	1.71694	285457	336234	6
2018.12.24	1.71943	1.73163	1.71455	1.72692	195533	220202	4
2018.12.25	1.72630	1.72740	1.72029	1.72041	1128	759	41
2018.12.26	1.72425	1.73107	1.71404	1.71420	172342	206005	4
2018.12.27	1.71413	1.73006	1.71367	1.72138	308608	368267	5
2018.12.28	1.72131	1.73455	1.71941	1.73074	214557	253164	4
2018.12.31	1.73020	1.74951	1.72678	1.73930	182669	230623	7
2019.01.02	1.73722	1.73871	1.70824	1.71113	253006	309324	1
2019.01.03	1.71118	1.71370	1.69879	1.70283	280885	351736	7
2019.01.04	1.70283	1.70835	1.69527	1.70034	265167	318312	4
2019.01.07	1.70140	1.70663	1.69533	1.69854	185687	220660	4
2019.01.08	1.69848	1.70014	1.68703	1.68740	191527	226691	4
2019.01.09	1.68708	1.69283	1.68304	1.68880	237278	279625	4
2019.01.10	1.68853	1.69274	1.68175	1.68702	217901	263086	4
2019.01.11	1.68553	1.70596	1.67569	1.70242	228799	282346	4
2019.01.14	1.70388	1.71369	1.70076	1.70810	201258	244965	4
2019.01.15	1.70731	1.71291	1.68355	1.70569	245605	299597	4
2019.01.16	1.70515	1.71014	1.70099	1.70671	222655	282831	4
2019.01.17	1.70655	1.72728	1.70557	1.72336	228212	317526	4
2019.01.18	1.72353	1.72519	1.70678	1.70678	234046	318756	5
2019.01.21	1.70728	1.71556	1.70459	1.71372	182612	242831	5
2019.01.22	1.71306	1.73167	1.71291	1.72973	207663	254189	4
2019.01.23	1.72979	1.74806	1.72488	1.74318	232959	306205	4
2019.01.24	1.74293	1.74559	1.73735	1.74344	243069	319335	7
2019.01.25	1.74314	1.75274	1.73740	1.74417	254667	348944	4
2019.01.28	1.74288	1.74954	1.73902	1.74434	198794	256642	5
2019.01.29	1.74348	1.74951	1.73323	1.73323	254220	332733	4
2019.01.30	1.73302	1.73784	1.72146	1.72434	238702	316300	4
2019.01.31	1.72434	1.72897	1.71992	1.71992	233528	304899	5
2019.02.01	1.71963	1.72467	1.70834	1.71253	217047	280946	4
2019.02.04	1.71119	1.72163	1.70715	1.70865	205346	271348	3
2019.02.05	1.70865	1.71147	1.69832	1.69946	184595	245615	4
