<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.10	142.861	143.237	142.508	142.935	122725	164394	2
2019.05.13	142.695	142.866	141.201	141.598	94317	126257	2
2019.05.14	141.602	142.173	141.361	141.411	88460	114026	2
2019.05.15	141.412	141.641	140.199	140.724	93242	121307	3
2019.05.16	140.711	140.787	140.199	140.512	73600	95699	3
2019.05.17	140.508	140.679	139.545	139.937	99601	133177	3
2019.05.20	140.246	140.528	139.699	140.009	80300	109209	3
2019.05.21	140.008	141.737	139.647	140.365	86845	114327	2
2019.05.22	140.359	140.701	139.312	139.693	83055	109822	3
2019.05.23	139.520	139.714	138.526	138.701	93545	129018	3
2019.05.24	138.701	139.487	138.504	138.918	89120	116926	4
2019.05.27	139.179	139.641	138.672	138.810	65483	88635	3
2019.05.28	138.812	139.009	138.285	138.355	110259	140889	1
2019.05.29	138.356	138.581	137.867	138.340	115847	145436	1
2019.05.30	138.340	138.735	138.052	138.171	91595	119413	2
2019.05.31	138.157	138.221	136.628	136.737	131756	171197	2
2019.06.03	136.724	137.120	136.615	136.836	119216	160079	2
2019.06.04	136.830	137.473	136.556	137.289	107186	140049	2
2019.06.05	137.255	137.780	137.197	137.567	106187	141586	2
2019.06.06	137.566	137.808	136.987	137.533	114980	151228	1
2019.06.07	137.521	138.161	137.478	137.774	99680	136310	2
2019.06.10	138.082	138.252	137.476	137.528	89183	116865	1
2019.06.11	137.526	138.321	137.477	138.031	111810	150705	3
2019.06.12	137.987	138.240	137.555	137.660	94400	129587	2
2019.06.13	137.650	137.776	137.096	137.297	86684	116829	2
2019.06.14	137.297	137.421	136.508	136.651	103196	140720	2
2019.06.17	136.474	136.930	135.997	136.025	76203	97248	2
2019.06.18	136.021	136.245	135.373	136.154	105384	147463	3
2019.06.19	136.155	136.998	135.780	136.622	93857	132158	2
2019.06.20	136.622	137.172	136.194	136.241	124077	174700	3
2019.06.21	136.241	136.833	135.942	136.694	115050	158434	3
2019.06.24	136.597	137.125	136.486	136.660	90018	120835	3
2019.06.25	136.656	136.841	135.803	135.923	111913	150850	3
2019.06.26	135.930	136.889	135.864	136.724	103509	143371	4
2019.06.27	136.723	137.329	136.415	136.527	94965	131285	1
2019.06.28	136.531	137.198	136.268	136.961	95719	128757	1
2019.07.01	137.431	137.784	136.736	137.023	113658	145121	1
2019.07.02	137.025	137.135	135.843	135.848	88157	118852	1
2019.07.03	135.825	135.912	135.168	135.525	86710	119891	4
2019.07.04	135.523	135.712	135.376	135.588	81422	97774	4
2019.07.05	135.589	136.040	135.484	135.858	86850	121681	4
2019.07.08	135.793	136.126	135.537	136.043	67285	93452	3
2019.07.09	136.021	136.277	135.390	135.625	64477	91732	3
2019.07.10	135.622	136.049	135.485	135.622	83843	119009	3
2019.07.11	135.622	136.049	135.078	135.825	85982	116062	2
2019.07.12	135.819	136.015	135.499	135.686	72660	101951	4
2019.07.15	135.443	135.839	134.952	135.041	62905	84866	3
2019.07.16	135.042	135.260	133.960	134.271	91497	124714	1
2019.07.17	134.263	134.619	133.968	134.196	77764	107646	4
2019.07.18	134.196	134.830	133.848	134.572	107437	138317	4
2019.07.19	134.569	135.004	134.529	134.665	94251	128334	3
2019.07.22	134.490	135.082	134.381	134.530	64322	89335	4
2019.07.23	134.521	134.982	134.309	134.587	73347	96724	3
2019.07.24	134.578	135.272	134.241	135.032	80031	104286	3
2019.07.25	135.033	135.663	134.707	135.235	74739	108378	3
2019.07.26	135.237	135.387	134.531	134.553	58476	87814	4
2019.07.29	134.429	134.569	132.846	132.883	58260	86127	4
2019.07.30	132.890	133.065	131.601	131.925	83105	122200	4
2019.07.31	131.953	132.988	131.842	132.223	116249	165596	4
2019.08.01	132.176	132.550	130.153	130.183	131523	188793	3
2019.08.02	130.184	130.416	129.071	129.598	167946	242348	4
2019.08.05	129.545	129.598	128.167	128.613	153143	215803	4
2019.08.06	128.605	130.060	128.104	129.479	150345	213873	4
2019.08.07	129.478	129.555	128.218	129.004	153956	222630	3
2019.08.08	128.978	129.327	128.271	128.655	113080	160872	3
2019.08.09	128.655	128.747	126.963	127.079	125109	171952	2
2019.08.12	127.147	127.513	126.537	127.127	147048	211751	3
2019.08.13	127.142	129.219	126.797	128.685	132782	247873	4
2019.08.14	128.686	128.744	127.485	127.654	131019	186857	4
2019.08.15	127.661	128.976	127.461	128.173	134972	197403	4
2019.08.16	128.190	129.568	128.130	129.134	92386	130629	4
2019.08.19	129.162	129.531	128.965	129.292	73739	101302	5
2019.08.20	129.288	129.636	128.260	129.218	82886	114560	1
2019.08.21	129.230	129.666	128.880	129.231	76394	109747	4
2019.08.22	129.241	130.695	128.755	130.372	105001	143962	1
2019.08.23	130.372	130.561	128.988	129.498	136169	191366	2
2019.08.26	128.729	130.142	128.187	129.622	168443	241449	3
2019.08.27	129.634	130.383	129.002	129.901	121233	175744	3
2019.08.28	129.893	130.063	128.470	129.526	119460	169823	2
2019.08.29	129.561	130.028	128.966	129.718	105203	149388	4
2019.08.30	129.692	129.814	129.078	129.225	102041	141480	2
2019.09.02	128.861	129.312	127.865	128.091	82067	110356	4
2019.09.03	128.156	128.246	126.669	127.993	112232	152255	2
2019.09.04	127.995	130.431	127.835	130.298	102950	133303	4
2019.09.05	130.282	132.158	129.912	131.817	120616	159545	4
2019.09.06	131.822	132.122	131.261	131.333	103119	141704	3
2019.09.09	131.067	132.554	130.804	132.361	86526	120493	1
2019.09.10	132.361	132.903	132.010	132.837	95925	134479	1
2019.09.11	132.750	133.359	132.667	132.871	94103	127692	3
2019.09.12	132.779	133.639	132.167	133.300	142378	184844	4
2019.09.13	133.301	135.189	133.165	135.089	107213	145575	3
